participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"11",1,1,1,0,Figure S1.png,"NNNN","NNNN",1876,2026-06-28T23:49:42.730Z,"Мужской","28"
"11",1,2,1,1,Figure S2.png,"NNNN","NNNN",692,2026-06-28T23:49:44.610Z,"Мужской","28"
"11",1,3,1,2,Figure S3.png,"NNNN","NNNN",571,2026-06-28T23:49:45.302Z,"Мужской","28"
"11",1,1,0,125,Figure S126.png,,,6108,2026-06-28T23:49:45.874Z,"Мужской","28"
"11",1,2,0,143,Figure S144.png,,,776,2026-06-28T23:49:51.983Z,"Мужской","28"
"11",1,3,0,55,Figure S56.png,,,433,2026-06-28T23:49:52.760Z,"Мужской","28"
"11",1,4,0,124,Figure S125.png,,,677,2026-06-28T23:49:53.193Z,"Мужской","28"
"11",1,5,0,99,Figure S100.png,,,351,2026-06-28T23:49:53.872Z,"Мужской","28"
"11",1,6,0,61,Figure S62.png,,,283,2026-06-28T23:49:54.224Z,"Мужской","28"
"11",1,7,0,7,Figure S8.png,,,263,2026-06-28T23:49:54.508Z,"Мужской","28"
"11",1,8,0,45,Figure S46.png,,,277,2026-06-28T23:49:54.772Z,"Мужской","28"
"11",1,9,0,17,Figure S18.png,,,213,2026-06-28T23:49:55.050Z,"Мужской","28"
"11",1,10,0,35,Figure S36.png,,,229,2026-06-28T23:49:55.264Z,"Мужской","28"
"11",1,11,0,131,Figure S132.png,,,199,2026-06-28T23:49:55.494Z,"Мужской","28"
"11",1,12,0,134,Figure S135.png,,,195,2026-06-28T23:49:55.694Z,"Мужской","28"
"11",1,13,0,142,Figure S143.png,,,209,2026-06-28T23:49:55.890Z,"Мужской","28"
"11",1,14,0,101,Figure S102.png,,,445,2026-06-28T23:49:56.101Z,"Мужской","28"
"11",1,15,0,116,Figure S117.png,,,193,2026-06-28T23:49:56.546Z,"Мужской","28"
"11",1,16,0,79,Figure S80.png,,,207,2026-06-28T23:49:56.740Z,"Мужской","28"
"11",1,17,0,57,Figure S58.png,"11",,2342,2026-06-28T23:49:56.948Z,"Мужской","28"
"11",1,18,0,90,Figure S91.png,,,655,2026-06-28T23:49:59.290Z,"Мужской","28"
"11",1,19,0,102,Figure S103.png,,,877,2026-06-28T23:49:59.946Z,"Мужской","28"
"11",1,20,0,13,Figure S14.png,,,638,2026-06-28T23:50:00.824Z,"Мужской","28"
"11",1,21,0,39,Figure S40.png,,,670,2026-06-28T23:50:01.462Z,"Мужской","28"
"11",1,22,0,95,Figure S96.png,,,1036,2026-06-28T23:50:02.133Z,"Мужской","28"
"11",1,23,0,38,Figure S39.png,,,2113,2026-06-28T23:50:03.170Z,"Мужской","28"
"11",1,24,0,52,Figure S53.png,,"0",4032,2026-06-28T23:50:05.283Z,"Мужской","28"
