participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"11",2,1,0,40,Figure S41.png,"11",,3906,2026-06-28T23:50:47.393Z,"Мужской","28"
"11",2,2,0,119,Figure S120.png,,,1314,2026-06-28T23:50:51.300Z,"Мужской","28"
"11",2,3,0,31,Figure S32.png,,,1600,2026-06-28T23:50:52.616Z,"Мужской","28"
"11",2,4,0,140,Figure S141.png,,,948,2026-06-28T23:50:54.217Z,"Мужской","28"
"11",2,5,0,104,Figure S105.png,,,618,2026-06-28T23:50:55.166Z,"Мужской","28"
"11",2,6,0,82,Figure S83.png,,,918,2026-06-28T23:50:58.149Z,"Мужской","28"
"11",2,7,0,133,Figure S134.png,,"22",868,2026-06-28T23:50:59.068Z,"Мужской","28"
"11",2,8,0,136,Figure S137.png,,,347,2026-06-28T23:50:59.937Z,"Мужской","28"
"11",2,9,0,42,Figure S43.png,,,258,2026-06-28T23:51:00.286Z,"Мужской","28"
"11",2,10,0,6,Figure S7.png,,,355,2026-06-28T23:51:00.544Z,"Мужской","28"
"11",2,11,0,36,Figure S37.png,,,251,2026-06-28T23:51:00.900Z,"Мужской","28"
"11",2,12,0,128,Figure S129.png,,,254,2026-06-28T23:51:01.152Z,"Мужской","28"
"11",2,13,0,75,Figure S76.png,,,344,2026-06-28T23:51:01.407Z,"Мужской","28"
"11",2,14,0,56,Figure S57.png,,,338,2026-06-28T23:51:01.752Z,"Мужской","28"
"11",2,15,0,9,Figure S10.png,,,337,2026-06-28T23:51:02.090Z,"Мужской","28"
"11",2,16,0,67,Figure S68.png,,,379,2026-06-28T23:51:02.428Z,"Мужской","28"
"11",2,17,0,2,Figure S3.png,,,361,2026-06-28T23:51:02.807Z,"Мужской","28"
"11",2,18,0,109,Figure S110.png,,,304,2026-06-28T23:51:03.169Z,"Мужской","28"
"11",2,19,0,118,Figure S119.png,,,597,2026-06-28T23:51:03.474Z,"Мужской","28"
"11",2,20,0,120,Figure S121.png,,,481,2026-06-28T23:51:04.072Z,"Мужской","28"
"11",2,21,0,33,Figure S34.png,,,395,2026-06-28T23:51:04.554Z,"Мужской","28"
"11",2,22,0,44,Figure S45.png,,,291,2026-06-28T23:51:04.950Z,"Мужской","28"
"11",2,23,0,93,Figure S94.png,,,220,2026-06-28T23:51:05.242Z,"Мужской","28"
"11",2,24,0,53,Figure S54.png,,,229,2026-06-28T23:51:05.463Z,"Мужской","28"
