participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"88888",1,1,1,1,Figure S2.png,"обвиняющий","Беспокойство, вина, тревога",5311,2026-08-08T12:07:02.717Z,"Женский","44"
"88888",1,2,1,110,Figure S111.png,"игривый","Интерес, радость, предвосхищение",3071,2026-08-08T12:07:08.030Z,"Женский","44"
"88888",1,3,1,138,Figure S139.png,"угрожающий","Напряжение, настороженность, скованность",2247,2026-08-08T12:07:11.102Z,"Женский","44"
"88888",1,4,1,2,Figure S3.png,"любящий","Тепло, нежность, лёгкая тревога",2231,2026-08-08T12:07:13.349Z,"Женский","44"
"88888",1,1,0,46,Figure S47.png,"Любопытный","интерес, внимание, застенчивость",43390,2026-08-08T12:07:15.581Z,"Женский","44"
"88888",1,2,0,11,Figure S12.png,"пугающийся","беспокойство, желание помочь/поддержать, неуверенность",86591,2026-08-08T12:07:58.973Z,"Женский","44"
"88888",1,3,0,136,Figure S137.png,"смутительный (смущающийся)","ожидание, трепетность, участие",87944,2026-08-08T12:09:25.564Z,"Женский","44"
"88888",1,4,0,31,Figure S32.png,"оценивающий","желание спрятаться, скованность, недоверие",53471,2026-08-08T12:10:53.509Z,"Женский","44"
"88888",1,5,0,74,Figure S75.png,"оживление","радость, возбуждение, жизнерадостность",50247,2026-08-08T12:11:46.980Z,"Женский","44"
"88888",1,6,0,54,Figure S55.png,"сомневающийся","беспокойство, неловкость",42703,2026-08-08T12:12:37.228Z,"Женский","44"
"88888",1,7,0,91,Figure S92.png,"наблюдающий","спокойствие",47559,2026-08-08T12:13:19.932Z,"Женский","44"
"88888",1,8,0,141,Figure S142.png,"отчаянный","грусть, печаль, сожаление",55895,2026-08-08T12:14:07.492Z,"Женский","44"
"88888",1,9,0,100,Figure S101.png,"удивляющийся","возбуждение, интерес, азарт",24359,2026-08-08T12:15:03.389Z,"Женский","44"
"88888",1,10,0,80,Figure S81.png,"осуждающий","неуверенность, неловкость",43967,2026-08-08T12:15:27.748Z,"Женский","44"
"88888",1,11,0,83,Figure S84.png,"просящий","сожаление",47960,2026-08-08T12:16:11.716Z,"Женский","44"
"88888",1,12,0,140,Figure S141.png,"грустный","печаль, безнадежность, отчаяние",106694,2026-08-08T12:16:59.677Z,"Женский","44"
"88888",1,13,0,82,Figure S83.png,"любопытный","предвкушение, интерес, ожидание",33048,2026-08-08T12:18:46.372Z,"Женский","44"
"88888",1,14,0,128,Figure S129.png,"анализирующий","любопытства, настороженность",44255,2026-08-08T12:19:19.420Z,"Женский","44"
"88888",1,15,0,112,Figure S113.png,"наблюдающий","спокойствие",48471,2026-08-08T12:20:03.676Z,"Женский","44"
"88888",1,16,0,59,Figure S60.png,"бросающий вызов","осторожность, наблюдение",32903,2026-08-08T12:20:52.148Z,"Женский","44"
"88888",1,17,0,45,Figure S46.png,"усталый","безучастность, неудобство",32314,2026-08-08T12:21:25.052Z,"Женский","44"
"88888",1,18,0,55,Figure S56.png,"сожалеющий","безысходность, печаль",34108,2026-08-08T12:21:57.366Z,"Женский","44"
"88888",1,19,0,0,Figure S1.png,"вопрошающий","ожидание оценки или ответа",76895,2026-08-08T12:22:31.476Z,"Женский","44"
"88888",1,20,0,51,Figure S52.png,"безучастный","отрешенность, желание уйти",28207,2026-08-08T12:23:48.371Z,"Женский","44"
"88888",1,21,0,29,Figure S30.png,"удивляющийся/изумляющийся","желание посмотреть туда же",85008,2026-08-08T12:24:16.579Z,"Женский","44"
"88888",1,22,0,3,Figure S4.png,"веселый","жизнерадостность, воодушевление",30647,2026-08-08T12:25:41.587Z,"Женский","44"
"88888",1,23,0,106,Figure S107.png,"беспокоющийся","настороженность, опасность, желание быть бережной",67167,2026-08-08T12:26:12.235Z,"Женский","44"
"88888",1,24,0,131,Figure S132.png,"интересующийся","любопытство, приподнятость",47608,2026-08-08T12:27:19.403Z,"Женский","44"
