participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"Andrey_K",1,1,1,138,Figure S139.png,"угрожающий","Напряжение, настороженность, скованность",11773,2026-09-20T19:40:46.904Z,"Мужской","46"
"Andrey_K",1,2,1,110,Figure S111.png,"игривый","Интерес, радость, предвосхищение",7299,2026-09-20T19:40:58.693Z,"Мужской","46"
"Andrey_K",1,3,1,2,Figure S3.png,"любящий","Тепло, нежность, лёгкая тревога",16067,2026-09-20T19:41:05.994Z,"Мужской","46"
"Andrey_K",1,4,1,1,Figure S2.png,"обвиняющий","Беспокойство, вина, тревога",7430,2026-09-20T19:41:22.062Z,"Мужской","46"
"Andrey_K",1,1,0,0,Figure S1.png,"встревоженный","беспокойство, интерес",93850,2026-09-20T19:41:29.493Z,"Мужской","46"
"Andrey_K",1,2,0,75,Figure S76.png,"ожидающий","любопытство, предвкушение, легкое волнение",64213,2026-09-20T19:43:03.365Z,"Мужской","46"
"Andrey_K",1,3,0,68,Figure S69.png,"увлеченный","интерес, азарт",47578,2026-09-20T19:45:42.618Z,"Мужской","46"
"Andrey_K",1,4,0,8,Figure S9.png,"испуганный","страх, тревога, ужас",23985,2026-09-20T19:46:30.216Z,"Мужской","46"
"Andrey_K",1,5,0,120,Figure S121.png,"внимательный","волнение, тревога",59491,2026-09-20T19:46:54.203Z,"Мужской","46"
"Andrey_K",1,6,0,80,Figure S81.png,"сердитый","тревога, раздражение",79806,2026-09-20T19:47:53.695Z,"Мужской","46"
"Andrey_K",1,7,0,119,Figure S120.png,"подозревающий","удивление, тревога, вина",189983,2026-09-20T19:49:13.507Z,"Мужской","46"
"Andrey_K",1,8,0,71,Figure S72.png,"ироничный","стыд, злость, раздражение",84145,2026-09-20T19:52:23.514Z,"Мужской","46"
"Andrey_K",1,9,0,25,Figure S26.png,"испытующий","напряжение, волнение, тревога",67819,2026-09-20T19:53:47.664Z,"Мужской","46"
"Andrey_K",1,10,0,92,Figure S93.png,"подобострастный","трепет, теплота, еле замеиное раздражение",150061,2026-09-20T19:54:55.484Z,"Мужской","46"
"Andrey_K",1,11,0,84,Figure S85.png,"взволнованный","тревога, волнение, предвкушение",83046,2026-09-20T19:57:25.546Z,"Мужской","46"
"Andrey_K",1,12,0,93,Figure S94.png,"сердито-нахмуренный","обида, вина, раздражение",52328,2026-09-20T19:58:48.598Z,"Мужской","46"
"Andrey_K",1,13,0,35,Figure S36.png,"грустный","грусть, тоска, тревога",59110,2026-09-20T19:59:40.929Z,"Мужской","46"
"Andrey_K",1,14,0,28,Figure S29.png,"испуганный","волнение, тревога, страх",42869,2026-09-20T20:00:40.039Z,"Мужской","46"
"Andrey_K",1,15,0,19,Figure S20.png,"расстроенный","трепет, нежность, грусть",44462,2026-09-20T20:01:22.910Z,"Мужской","46"
"Andrey_K",1,16,0,69,Figure S70.png,"восхищающийся","интерес, зависть, любопытство",76072,2026-09-20T20:02:07.372Z,"Мужской","46"
"Andrey_K",1,17,0,87,Figure S88.png,"надеющийся","интерес, смирение, радость",138852,2026-09-20T20:03:23.445Z,"Мужской","46"
"Andrey_K",1,18,0,125,Figure S126.png,"подозревающий","страх, стыд, вина",21368,2026-09-20T20:05:42.298Z,"Мужской","46"
"Andrey_K",1,19,0,63,Figure S64.png,"разочарованный","тревога, вина, досада",29910,2026-09-20T20:06:03.668Z,"Мужской","46"
"Andrey_K",1,20,0,109,Figure S110.png,"радостный","радость, удивление, смущение",54352,2026-09-20T20:06:33.579Z,"Мужской","46"
"Andrey_K",1,21,0,70,Figure S71.png,"нейтральный","тревога, ожидание, сомнение",39269,2026-09-20T20:07:27.932Z,"Мужской","46"
"Andrey_K",1,22,0,78,Figure S79.png,"скептический","раздражерие, злость, страх",58169,2026-09-20T20:08:07.201Z,"Мужской","46"
"Andrey_K",1,23,0,9,Figure S10.png,"испуганный","испуг, страх, ужас",54242,2026-09-20T20:09:05.371Z,"Мужской","46"
"Andrey_K",1,24,0,95,Figure S96.png,"заигрывающий","азарт, возбуждение, интерес",63710,2026-09-20T20:09:59.615Z,"Мужской","46"
