participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"180184",5,1,0,59,Figure S60.png,"внимательный","интерес",1369174,2026-07-12T21:48:54.773Z,"Женский","42"
"180184",5,2,0,125,Figure S126.png,"подозрительный","настороженность",33566,2026-07-12T22:11:43.948Z,"Женский","42"
"180184",5,3,0,65,Figure S66.png,"влюбленный","внимание",40558,2026-07-12T22:12:17.515Z,"Женский","42"
"180184",5,4,0,80,Figure S81.png,"ругающий","смущение",20932,2026-07-12T22:12:58.074Z,"Женский","42"
"180184",5,5,0,78,Figure S79.png,"тревожный","умиление",26164,2026-07-12T22:13:19.006Z,"Женский","42"
"180184",5,6,0,74,Figure S75.png,"восторженный","возбуждение",13630,2026-07-12T22:13:45.170Z,"Женский","42"
"180184",5,7,0,69,Figure S70.png,"наблюдающий","интерес",14564,2026-07-12T22:13:58.801Z,"Женский","42"
"180184",5,8,0,21,Figure S22.png,"опечаленный","сожаление",13399,2026-07-12T22:14:13.365Z,"Женский","42"
"180184",5,9,0,51,Figure S52.png,"озабоченный","грусть",14844,2026-07-12T22:14:26.764Z,"Женский","42"
"180184",5,10,0,112,Figure S113.png,"ласковый","теплота",33740,2026-07-12T22:14:41.608Z,"Женский","42"
"180184",5,11,0,56,Figure S57.png,"подозрительный","настороженность",13568,2026-07-12T22:15:51.548Z,"Женский","42"
"180184",5,12,0,130,Figure S131.png,"сомневающийся",,511864,2026-07-12T22:16:05.116Z,"Женский","42"
"180184",5,13,0,10,Figure S11.png,"испуганный","сочувствие",18141,2026-07-12T22:24:36.980Z,"Женский","42"
"180184",5,14,0,105,Figure S106.png,"возмущенный","удивление",25120,2026-07-12T22:24:55.122Z,"Женский","42"
"180184",5,15,0,14,Figure S15.png,"безразличный","спкойствие",17005,2026-07-12T22:25:20.242Z,"Женский","42"
"180184",5,16,0,106,Figure S107.png,"недовольный",,37878,2026-07-12T22:25:37.248Z,"Женский","42"
"180184",5,17,0,60,Figure S61.png,"сожалеющий","сочувствие",322576,2026-07-12T22:26:15.126Z,"Женский","42"
"180184",5,18,0,110,Figure S111.png,"восторженный","любопытство",20051,2026-07-12T22:31:37.702Z,"Женский","42"
"180184",5,19,0,37,Figure S38.png,"задумчивый","интерес",19748,2026-07-12T22:31:57.754Z,"Женский","42"
"180184",5,20,0,139,Figure S140.png,"осуждающий","напряжение",17199,2026-07-12T22:32:17.503Z,"Женский","42"
"180184",5,21,0,113,Figure S114.png,"наблюдающий",,33396,2026-07-12T22:32:34.702Z,"Женский","42"
"180184",5,22,0,45,Figure S46.png,"скучающий",,23575,2026-07-12T22:33:08.098Z,"Женский","42"
"180184",5,23,0,19,Figure S20.png,"разочарованный","досада",20900,2026-07-12T22:33:31.674Z,"Женский","42"
"180184",5,24,0,66,Figure S67.png,"восторженный","изумление",19418,2026-07-12T22:33:52.574Z,"Женский","42"
