participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"11",1,1,1,110,Figure S111.png,"игривый","Интерес, радость, предвосхищение",688,2026-06-30T14:12:39.244Z,"Мужской","28"
"11",1,2,1,138,Figure S139.png,"угрожающий","Напряжение, настороженность, скованность",176,2026-06-30T14:12:39.932Z,"Мужской","28"
"11",1,3,1,2,Figure S3.png,"любящий","Тепло, нежность, лёгкая тревога",176,2026-06-30T14:12:40.108Z,"Мужской","28"
"11",1,4,1,1,Figure S2.png,"обвиняющий","Беспокойство, вина, тревога",1800,2026-06-30T14:12:40.284Z,"Мужской","28"
"11",1,1,0,125,Figure S126.png,"cbdxfvbdx","vccbxdf",712,2026-06-30T14:12:48.252Z,"Мужской","28"
"11",1,2,0,143,Figure S144.png,"dzfg","fdg",384,2026-06-30T14:12:48.964Z,"Мужской","28"
"11",1,3,0,55,Figure S56.png,,,352,2026-06-30T14:12:49.348Z,"Мужской","28"
"11",1,4,0,124,Figure S125.png,,,248,2026-06-30T14:12:49.700Z,"Мужской","28"
"11",1,5,0,99,Figure S100.png,,,168,2026-06-30T14:12:49.948Z,"Мужской","28"
"11",1,6,0,61,Figure S62.png,,,168,2026-06-30T14:12:50.116Z,"Мужской","28"
"11",1,7,0,7,Figure S8.png,,,176,2026-06-30T14:12:50.284Z,"Мужской","28"
"11",1,8,0,45,Figure S46.png,,,168,2026-06-30T14:12:50.460Z,"Мужской","28"
"11",1,9,0,17,Figure S18.png,,,176,2026-06-30T14:12:50.628Z,"Мужской","28"
"11",1,10,0,35,Figure S36.png,,,176,2026-06-30T14:12:50.804Z,"Мужской","28"
"11",1,11,0,131,Figure S132.png,,,160,2026-06-30T14:12:50.980Z,"Мужской","28"
"11",1,12,0,134,Figure S135.png,,,184,2026-06-30T14:12:51.140Z,"Мужской","28"
"11",1,13,0,142,Figure S143.png,,,184,2026-06-30T14:12:51.324Z,"Мужской","28"
"11",1,14,0,101,Figure S102.png,,,184,2026-06-30T14:12:51.508Z,"Мужской","28"
"11",1,15,0,116,Figure S117.png,,,176,2026-06-30T14:12:51.692Z,"Мужской","28"
"11",1,16,0,79,Figure S80.png,,,176,2026-06-30T14:12:51.868Z,"Мужской","28"
"11",1,17,0,57,Figure S58.png,,,176,2026-06-30T14:12:52.044Z,"Мужской","28"
"11",1,18,0,90,Figure S91.png,,,184,2026-06-30T14:12:52.220Z,"Мужской","28"
"11",1,19,0,102,Figure S103.png,,,184,2026-06-30T14:12:52.404Z,"Мужской","28"
"11",1,20,0,13,Figure S14.png,,,520,2026-06-30T14:12:52.588Z,"Мужской","28"
"11",1,21,0,39,Figure S40.png,,,208,2026-06-30T14:12:53.108Z,"Мужской","28"
"11",1,22,0,95,Figure S96.png,,,264,2026-06-30T14:12:53.316Z,"Мужской","28"
"11",1,23,0,38,Figure S39.png,,,528,2026-06-30T14:12:53.580Z,"Мужской","28"
"11",1,24,0,52,Figure S53.png,"ХУЙ",,14360,2026-06-30T14:12:54.108Z,"Мужской","28"
