participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"88888",2,1,0,2,Figure S3.png,"заботливый","безопасность, дружелюбие, заинтересованность",33376,2026-08-09T17:51:55.877Z,"Женский","44"
"88888",2,2,0,79,Figure S80.png,"гневливый","опасность, желание отойти подальше",18695,2026-08-09T17:52:29.253Z,"Женский","44"
"88888",2,3,0,6,Figure S7.png,"шоковый","страх, ужас, обеспокоенность",18424,2026-08-09T17:52:47.949Z,"Женский","44"
"88888",2,4,0,65,Figure S66.png,"любопытный","интерес, радость, беззаботность",35887,2026-08-09T17:53:06.373Z,"Женский","44"
"88888",2,5,0,135,Figure S136.png,"увлеченный","любопытство, искренность, доверие",71160,2026-08-09T17:53:42.260Z,"Женский","44"
"88888",2,6,0,142,Figure S143.png,"скорбящий","грусть, печаль",26135,2026-08-09T17:54:53.421Z,"Женский","44"
"88888",2,7,0,52,Figure S53.png,"безразличный","холодность, желание отойти, равнодушие",27752,2026-08-09T17:55:19.556Z,"Женский","44"
"88888",2,8,0,28,Figure S29.png,"удивленный","возбуждение, интерес, тревога",29352,2026-08-09T17:55:47.308Z,"Женский","44"
"88888",2,9,0,122,Figure S123.png,"принимающий","спокойствие, естественность, дружелюбие",44895,2026-08-09T17:56:16.661Z,"Женский","44"
"88888",2,10,0,124,Figure S125.png,"изучающий","уважение, принятие, спокойствие",30312,2026-08-09T17:57:01.556Z,"Женский","44"
"88888",2,11,0,134,Figure S135.png,"ужас","испуг, ошарашенность,  замешательство",51326,2026-08-09T17:57:31.869Z,"Женский","44"
"88888",2,12,0,27,Figure S28.png,"удивленный","оживление, любопытство",53168,2026-08-09T17:58:23.196Z,"Женский","44"
"88888",2,13,0,116,Figure S117.png,"скромный","застенчивость, смущение, неловкость",44656,2026-08-09T17:59:16.364Z,"Женский","44"
"88888",2,14,0,19,Figure S20.png,"просящий","желание поддержать, доброта, забота",82281,2026-08-09T18:00:01.020Z,"Женский","44"
"88888",2,15,0,56,Figure S57.png,"ищущий","анализирование, тревога, напряжение",40526,2026-08-09T18:01:23.302Z,"Женский","44"
"88888",2,16,0,68,Figure S69.png,"беззаботный","радость, улыбку, доверие",22840,2026-08-09T18:02:03.828Z,"Женский","44"
"88888",2,17,0,104,Figure S105.png,"недоверчивый","сомнение, подвох, замешательство",153799,2026-08-09T18:02:26.668Z,"Женский","44"
"88888",2,18,0,58,Figure S59.png,"усталый","грусть, досаду, тоску",35656,2026-08-09T18:05:00.468Z,"Женский","44"
"88888",2,19,0,32,Figure S33.png,"анализирующий","любопытство, интерес, тревожность",132559,2026-08-09T18:05:36.124Z,"Женский","44"
"88888",2,20,0,16,Figure S17.png,"ликующий/восторженный","радость, счастье, приподнятость",39463,2026-08-09T18:07:48.684Z,"Женский","44"
"88888",2,21,0,78,Figure S79.png,"сожалеющий","грусть, жалость, печаль",39504,2026-08-09T18:08:28.147Z,"Женский","44"
"88888",2,22,0,57,Figure S58.png,"упрямый","возмущение, уверенность, превосходство",59311,2026-08-09T18:09:07.651Z,"Женский","44"
"88888",2,23,0,127,Figure S128.png,"оценивающий","беспокойство, оценку, неудобство",63448,2026-08-09T18:10:06.963Z,"Женский","44"
"88888",2,24,0,15,Figure S16.png,"умоляющий","печаль, желание поддержать, сочувствие",24567,2026-08-09T18:11:10.411Z,"Женский","44"
