participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"agent_1782728600935",2,1,0,71,Figure S72.png,"испуганный","интерес",513,2026-06-29T10:27:14.637Z,"Мужской","25"
"agent_1782728600935",2,2,0,13,Figure S14.png,"испуганный","безразличие",464,2026-06-29T10:27:15.151Z,"Мужской","25"
"agent_1782728600935",2,3,0,140,Figure S141.png,"строгий","любопытство",464,2026-06-29T10:27:15.616Z,"Мужской","25"
"agent_1782728600935",2,4,0,111,Figure S112.png,"усталый","спокойствие",462,2026-06-29T10:27:16.082Z,"Мужской","25"
"agent_1782728600935",2,5,0,65,Figure S66.png,"растерянный","удивление",462,2026-06-29T10:27:16.545Z,"Мужской","25"
"agent_1782728600935",2,6,0,67,Figure S68.png,"строгий","симпатия",466,2026-06-29T10:27:17.007Z,"Мужской","25"
"agent_1782728600935",2,7,0,79,Figure S80.png,"удивленный","симпатия",471,2026-06-29T10:27:17.474Z,"Мужской","25"
"agent_1782728600935",2,8,0,48,Figure S49.png,"сердитый","спокойствие",461,2026-06-29T10:27:17.945Z,"Мужской","25"
"agent_1782728600935",2,9,0,14,Figure S15.png,"испуганный","уважение",463,2026-06-29T10:27:18.407Z,"Мужской","25"
"agent_1782728600935",2,10,0,8,Figure S9.png,"напряженный","грусть",464,2026-06-29T10:27:18.871Z,"Мужской","25"
"agent_1782728600935",2,11,0,99,Figure S100.png,"испуганный","сопереживание",469,2026-06-29T10:27:19.336Z,"Мужской","25"
"agent_1782728600935",2,12,0,73,Figure S74.png,"радостный","сопереживание",463,2026-06-29T10:27:19.805Z,"Мужской","25"
"agent_1782728600935",2,13,0,46,Figure S47.png,"растерянный","грусть",463,2026-06-29T10:27:20.269Z,"Мужской","25"
"agent_1782728600935",2,14,0,53,Figure S54.png,"напряженный","жалость",465,2026-06-29T10:27:20.733Z,"Мужской","25"
"agent_1782728600935",2,15,0,116,Figure S117.png,"удивленный","напряжение",464,2026-06-29T10:27:21.199Z,"Мужской","25"
"agent_1782728600935",2,16,0,114,Figure S115.png,"испуганный","сопереживание",465,2026-06-29T10:27:21.664Z,"Мужской","25"
"agent_1782728600935",2,17,0,57,Figure S58.png,"радостный","опасение",461,2026-06-29T10:27:22.129Z,"Мужской","25"
"agent_1782728600935",2,18,0,61,Figure S62.png,"испуганный","уважение",465,2026-06-29T10:27:22.591Z,"Мужской","25"
"agent_1782728600935",2,19,0,32,Figure S33.png,"растерянный","тревога",465,2026-06-29T10:27:23.057Z,"Мужской","25"
"agent_1782728600935",2,20,0,17,Figure S18.png,"печальный","жалость",467,2026-06-29T10:27:23.523Z,"Мужской","25"
"agent_1782728600935",2,21,0,60,Figure S61.png,"радостный","интерес",468,2026-06-29T10:27:23.991Z,"Мужской","25"
"agent_1782728600935",2,22,0,88,Figure S89.png,"высокомерный","жалость",460,2026-06-29T10:27:24.461Z,"Мужской","25"
"agent_1782728600935",2,23,0,24,Figure S25.png,"радостный","безразличие",465,2026-06-29T10:27:24.921Z,"Мужской","25"
"agent_1782728600935",2,24,0,115,Figure S116.png,"усталый","напряжение",467,2026-06-29T10:27:25.387Z,"Мужской","25"
